months,multiple,gb_mon,security,backup,protection,support,unlimited,contract,paperless,monthly,satisfaction,churn_value,payment_Credit Card,payment_Mailed Check,internet_type_DSL,internet_type_Fiber Optic,internet_type_None,offer_Offer A,offer_Offer B,offer_Offer C,offer_Offer D,offer_Offer E
3,1,0.1058823529411764,0,0,0,0,1,0,1,0.7601990049751244,0,1,0,0,0,1,0,0,0,0,0,0
3,1,0.0941176470588235,0,0,0,0,0,0,0,0.7741293532338308,1,1,0,0,0,0,0,0,0,0,0,0
2,1,0.1176470588235294,1,1,1,1,1,0,1,0.9487562189054723,0,1,0,0,0,1,0,0,0,0,0,0
1,0,0.0823529411764705,0,0,0,0,1,0,1,0.6034825870646766,1,1,0,0,0,1,0,0,0,0,0,0
1,1,0.1529411764705882,0,1,0,1,1,0,1,0.4159203980099502,1,1,0,0,1,0,0,0,0,0,0,0
0,0,0.0941176470588235,0,0,0,0,1,0,1,0.163681592039801,2,1,0,0,1,0,0,0,0,0,0,1
0,1,0.2470588235294117,0,0,0,0,1,0,1,0.6671641791044776,0,1,0,0,0,1,0,0,0,0,0,1
4,1,0.1411764705882353,0,1,1,0,0,1,1,0.8378109452736319,0,1,1,0,0,1,0,1,0,0,0,0
1,1,0.6941176470588235,1,0,1,0,1,0,1,0.8572139303482588,0,1,0,0,0,1,0,0,0,0,1,0
0,1,0.2941176470588235,0,0,1,0,1,0,1,0.8109452736318408,0,1,0,0,0,1,0,0,0,0,0,0
0,0,0.0352941176470588,0,0,1,1,1,0,1,0.5587064676616916,1,1,0,0,1,0,0,0,0,0,0,0
0,0,0.8941176470588235,1,0,0,0,1,0,1,0.5572139303482587,0,1,1,0,0,1,0,0,0,0,0,0
0,1,0.3294117647058823,0,0,0,0,1,0,1,0.4139303482587064,1,1,0,0,0,0,0,0,0,0,0,0
0,0,0.2352941176470588,0,0,0,0,0,0,1,0.2701492537313432,0,1,0,0,0,0,0,0,0,0,0,0
0,0,0.0,0,0,0,0,0,0,0,0.0124378109452736,1,1,1,0,0,0,1,0,0,0,0,0
0,0,0.1411764705882353,0,0,0,0,1,0,1,0.5139303482587065,1,1,0,0,0,1,0,0,0,0,0,0
0,0,0.0705882352941176,0,1,0,0,1,0,1,0.6855721393034826,1,1,0,0,0,1,0,0,0,0,0,0
0,1,0.3529411764705882,0,0,0,0,1,0,1,0.6616915422885572,0,1,0,0,0,1,0,0,0,0,0,0
0,1,0.3176470588235294,0,0,0,1,1,0,1,0.7134328358208956,1,1,0,0,0,0,0,0,0,0,1,0
0,0,0.2470588235294117,0,0,0,0,1,0,0,0.6044776119402985,2,1,0,0,0,1,0,0,0,0,0,0
1,0,0.0,0,0,0,0,0,1,0,0.0189054726368158,2,1,0,0,0,0,1,0,0,0,1,0
0,0,0.188235294117647,0,0,0,0,1,0,1,0.5313432835820896,0,1,0,0,0,1,0,0,0,0,0,0
0,0,0.0,0,0,0,0,0,0,0,0.0208955223880596,2,1,1,0,0,0,1,0,0,0,0,0
2,0,0.4823529411764706,0,1,1,1,1,0,1,0.6567164179104478,1,1,1,0,0,1,0,0,0,0,0,0
0,0,0.2117647058823529,0,0,0,0,1,0,0,0.5955223880597014,2,1,0,0,0,1,0,0,0,0,1,0
1,1,0.5529411764705883,0,0,1,0,0,0,0,0.7104477611940299,2,1,1,0,0,1,0,0,0,0,1,0
0,1,0.3294117647058823,1,0,0,0,1,0,1,0.800497512437811,0,1,0,0,0,1,0,0,0,0,1,0
0,0,0.1058823529411764,0,0,1,0,1,0,0,0.5781094527363183,1,1,0,0,0,0,0,0,0,0,0,0
1,1,0.1294117647058823,0,1,0,0,1,0,1,0.6059701492537314,0,1,0,0,0,1,0,0,0,0,1,0
2,1,0.3176470588235294,0,0,0,0,1,0,1,0.6796019900497512,2,1,1,0,0,1,0,0,0,0,0,0
1,0,0.1647058823529411,0,1,0,0,0,0,1,0.553233830845771,2,1,1,0,0,1,0,0,0,0,1,0
1,0,0.0235294117647058,0,0,0,1,1,0,1,0.7736318407960199,0,1,0,0,0,1,0,0,0,0,0,0
0,0,0.0,0,0,0,0,0,0,0,0.017910447761194,1,1,0,0,0,0,1,0,0,0,0,0
4,1,0.0823529411764705,1,0,1,1,1,2,0,0.899502487562189,0,1,0,0,0,1,0,0,0,0,0,0
0,0,0.8117647058823529,0,0,0,0,1,0,1,0.2716417910447761,0,1,0,0,0,0,0,0,0,0,1,0
0,0,0.1411764705882353,0,0,0,0,0,0,1,0.1676616915422885,1,1,0,0,1,0,0,0,0,0,0,1
0,0,0.2470588235294117,0,0,0,0,1,0,0,0.2781094527363184,1,1,1,0,1,0,0,0,0,0,0,1
0,0,0.8117647058823529,0,0,0,0,1,0,0,0.2676616915422885,2,1,0,0,1,0,0,0,0,0,0,1
1,0,0.2588235294117647,1,0,0,0,1,0,1,0.5467661691542288,1,1,0,0,0,1,0,0,0,0,1,0
3,0,0.1411764705882353,0,1,0,0,0,0,1,0.6676616915422885,2,1,0,0,0,1,0,0,0,0,0,0
0,0,0.3529411764705882,0,0,0,0,1,0,0,0.2756218905472637,1,1,1,0,1,0,0,0,0,0,0,1
0,0,0.0470588235294117,0,1,0,0,1,0,0,0.6517412935323383,1,1,0,0,0,1,0,0,0,0,0,1
0,0,0.2352941176470588,0,0,0,0,1,0,1,0.5154228855721392,1,1,0,0,0,1,0,0,0,0,0,0
0,1,0.3529411764705882,0,0,0,0,1,0,1,0.6741293532338308,1,1,0,0,0,1,0,0,0,0,0,1
1,1,0.2,0,0,0,0,1,0,0,0.5412935323383085,0,1,0,0,0,1,0,0,0,0,1,0
0,0,0.0,0,0,0,0,0,0,1,0.0273631840796019,1,1,0,0,0,0,1,0,0,0,0,1
3,1,0.6,0,1,0,1,1,0,1,0.7582089552238807,2,1,0,0,0,1,0,0,0,0,0,0
3,1,0.0705882352941176,0,1,1,0,1,0,1,0.6621890547263681,1,1,0,0,0,1,0,0,0,0,0,0
0,0,0.1294117647058823,0,0,1,0,1,0,0,0.3248756218905472,0,1,1,0,1,0,0,0,0,0,0,1
3,1,0.8588235294117647,0,0,1,0,0,0,1,0.8114427860696517,0,1,0,0,0,1,0,0,0,0,0,0
3,1,0.0823529411764705,0,0,1,1,1,0,1,0.8865671641791043,1,1,0,0,0,1,0,0,0,0,0,0
2,0,0.0,0,0,0,0,0,0,1,0.0129353233830845,2,1,1,0,0,0,1,0,0,0,0,0
0,0,0.0235294117647058,1,1,0,0,1,0,1,0.6054726368159203,0,1,0,0,0,1,0,0,0,0,0,1
0,0,0.188235294117647,0,0,0,0,1,0,0,0.072139303482587,1,1,0,1,1,0,0,0,0,0,0,0
0,0,0.0705882352941176,0,0,0,0,1,0,0,0.6218905472636815,2,1,0,0,0,1,0,0,0,0,0,0
4,1,0.8588235294117647,0,1,0,0,1,0,1,0.7323383084577114,2,1,0,0,0,1,0,0,0,0,0,0
0,0,0.2470588235294117,0,1,0,0,0,0,1,0.5681592039800994,2,1,0,0,0,1,0,0,0,0,0,0
0,1,0.1764705882352941,0,0,0,0,1,0,1,0.5691542288557214,2,1,0,0,0,1,0,0,0,0,0,0
1,0,0.3294117647058823,1,0,0,0,1,0,1,0.3114427860696517,0,1,0,0,1,0,0,0,0,0,0,0
4,1,0.1058823529411764,1,1,1,1,1,1,1,0.6004975124378109,0,1,1,0,1,0,0,1,0,0,0,0
0,0,0.3176470588235294,0,0,0,0,1,0,1,0.6253731343283582,1,1,0,0,0,1,0,0,0,0,0,0
0,1,0.3529411764705882,0,0,0,0,1,0,1,0.564179104477612,0,1,0,0,0,1,0,0,0,0,1,0
4,1,0.3294117647058823,0,0,1,1,0,0,1,0.8343283582089552,1,1,1,0,0,1,0,0,0,0,0,0
0,1,0.1058823529411764,0,1,0,0,1,0,1,0.7228855721393035,1,1,0,0,0,1,0,0,0,0,1,0
0,0,0.3176470588235294,0,1,0,0,1,0,0,0.1089552238805969,0,1,0,1,1,0,0,0,0,0,0,0
1,0,0.0588235294117647,0,1,1,0,1,0,1,0.7054726368159204,1,1,0,0,0,1,0,0,0,0,0,0
0,0,0.0588235294117647,0,0,0,0,1,0,1,0.2731343283582089,0,1,0,0,1,0,0,0,0,0,0,0
0,0,0.6,0,0,0,0,1,0,0,0.2621890547263681,2,1,0,0,0,0,0,0,0,0,0,0
1,1,0.1529411764705882,0,0,0,0,1,0,1,0.564179104477612,2,1,0,0,0,0,0,0,0,0,0,0
3,0,0.1764705882352941,0,0,1,0,1,2,1,0.7661691542288557,0,1,0,0,0,1,0,0,0,0,0,0
1,1,0.6823529411764706,0,0,1,0,1,0,1,0.7124378109452736,2,1,0,1,0,1,0,0,0,0,0,0
3,1,0.2235294117647058,0,1,0,0,1,1,0,0.817910447761194,2,1,0,1,0,1,0,0,0,0,0,0
0,1,1.0,0,0,0,0,1,0,0,0.2875621890547263,1,1,0,0,0,0,0,0,0,0,0,0
0,0,0.1176470588235294,0,0,0,0,0,0,1,0.6164179104477612,0,1,0,0,0,1,0,0,0,0,0,0
0,1,0.0352941176470588,0,0,1,1,1,0,1,0.6850746268656716,1,1,0,1,0,1,0,0,0,0,0,0
0,1,0.6941176470588235,0,0,0,0,1,0,1,0.5736318407960199,1,1,0,0,0,1,0,0,0,0,0,0
3,1,0.6,1,1,1,0,1,0,1,0.8009950248756219,0,1,0,0,0,1,0,0,0,0,0,0
0,1,0.2352941176470588,0,0,0,0,1,0,0,0.6786069651741293,1,1,0,0,0,1,0,0,0,0,0,0
0,0,0.6941176470588235,0,0,0,0,1,0,1,0.2691542288557213,0,1,0,1,0,0,0,0,0,0,0,0
4,1,0.0352941176470588,0,1,1,0,1,1,0,0.854228855721393,1,1,0,0,0,1,0,1,0,0,0,0
4,0,0.0588235294117647,1,1,0,0,1,1,1,0.7199004975124377,0,1,1,0,0,1,0,1,0,0,0,0
0,0,0.8941176470588235,0,0,0,0,1,0,0,0.6955223880597016,0,1,0,0,0,1,0,0,0,0,0,0
0,0,0.0,0,0,0,0,0,0,1,0.0194029850746268,0,1,0,1,0,0,1,0,0,0,0,0
1,0,0.1294117647058823,0,0,0,0,1,0,1,0.7218905472636815,0,1,0,0,0,1,0,0,0,0,0,0
1,1,0.2,0,1,0,0,1,0,1,0.607960199004975,0,1,0,0,0,1,0,0,0,0,0,0
3,1,0.6941176470588235,0,1,1,0,0,0,1,0.6477611940298507,0,1,0,0,0,1,0,0,1,0,0,0
0,1,0.611764705882353,0,0,0,0,1,0,1,0.3099502487562188,0,1,0,0,0,0,0,0,0,0,0,0
1,1,0.6,1,0,0,1,1,0,1,0.6064676616915423,0,1,0,0,1,0,0,0,0,0,0,0
0,0,0.0470588235294117,0,0,1,0,1,0,0,0.3029850746268657,1,1,0,0,1,0,0,0,0,0,0,0
0,0,0.3176470588235294,1,0,0,0,1,0,1,0.7696517412935323,1,1,0,0,0,1,0,0,0,0,0,0
3,1,0.3529411764705882,1,1,0,0,1,0,1,0.4129353233830846,0,1,1,0,1,0,0,0,1,0,0,0
0,0,0.1529411764705882,0,0,0,0,0,0,0,0.5283582089552238,2,1,0,0,0,0,0,0,0,0,0,0
0,0,0.0,0,0,0,0,0,0,1,0.0189054726368158,2,1,0,1,0,0,1,0,0,0,0,1
0,0,0.2117647058823529,0,0,0,0,1,0,0,0.5124378109452736,1,1,0,0,0,1,0,0,0,0,0,1
1,0,0.0352941176470588,0,0,0,0,1,0,0,0.6228855721393034,0,1,0,0,0,1,0,0,0,0,0,0
0,0,0.0470588235294117,1,1,0,0,1,0,1,0.1532338308457711,1,1,0,0,1,0,0,0,0,0,0,1
0,0,0.0588235294117647,0,0,0,0,1,0,1,0.6139303482587065,2,1,0,0,0,1,0,0,0,0,0,1
0,0,0.0,0,0,0,0,0,0,0,0.0104477611940298,1,1,0,0,0,0,1,0,0,0,0,1
2,1,0.0470588235294117,1,0,1,1,1,1,1,0.8054726368159204,0,1,0,0,0,1,0,0,0,0,0,0
0,1,0.188235294117647,0,0,0,0,1,0,1,0.6661691542288557,0,1,1,0,0,1,0,0,0,0,0,1
0,1,0.2941176470588235,0,0,0,0,1,0,0,0.5671641791044776,2,1,0,0,0,1,0,0,0,0,0,0
0,1,0.611764705882353,0,0,1,0,1,0,0,0.3592039800995025,2,1,0,0,1,0,0,0,0,0,0,1
0,0,0.0823529411764705,0,0,0,0,1,0,1,0.0666666666666666,0,1,0,0,1,0,0,0,0,0,0,1
2,0,0.2470588235294117,1,1,1,0,1,1,1,0.2398009950248756,0,1,0,0,1,0,0,0,1,0,0,0
0,1,0.2117647058823529,0,0,0,0,0,0,1,0.5676616915422885,2,1,0,0,0,1,0,0,0,0,0,1
3,1,0.6823529411764706,1,1,0,0,1,1,1,0.7616915422885572,2,1,0,0,0,1,0,0,1,0,0,0
2,1,0.3294117647058823,0,0,0,0,1,0,0,0.6756218905472637,1,1,1,0,0,1,0,0,0,0,0,0
2,1,0.4823529411764706,0,0,0,0,1,0,1,0.664179104477612,1,1,0,0,0,1,0,0,0,1,0,0
0,0,0.4823529411764706,0,0,0,0,1,0,0,0.6199004975124378,2,1,0,0,0,1,0,0,0,0,0,1
0,0,0.188235294117647,0,0,1,0,1,0,1,0.572636815920398,0,1,0,0,0,1,0,0,0,0,0,1
2,0,0.0941176470588235,0,0,0,1,1,0,0,0.6656716417910448,1,1,0,0,0,1,0,0,0,1,0,0
1,1,0.2117647058823529,1,0,0,0,1,0,0,0.36318407960199,0,1,0,0,1,0,0,0,0,1,0,0
0,0,0.2705882352941176,0,0,0,0,0,0,1,0.6094527363184079,1,1,0,0,0,1,0,0,0,0,0,1
4,1,0.2470588235294117,1,1,1,0,1,1,1,0.9258706467661691,2,1,0,0,0,1,0,1,0,0,0,0
0,0,0.3058823529411765,0,0,1,0,1,0,1,0.6766169154228856,1,1,0,0,0,1,0,0,0,0,0,1
0,0,0.3058823529411765,0,1,0,0,0,0,1,0.6771144278606964,1,1,0,0,0,1,0,0,0,0,0,0
1,1,0.3529411764705882,0,1,0,0,1,0,1,0.7134328358208956,0,1,0,0,0,1,0,0,0,1,0,0
0,0,0.3176470588235294,0,0,0,0,1,0,1,0.5149253731343283,0,1,0,0,0,1,0,0,0,0,0,0
2,1,0.0470588235294117,1,1,0,1,1,1,1,0.4592039800995025,1,1,0,1,1,0,0,0,0,1,0,0
0,1,0.1058823529411764,1,0,1,0,1,0,1,0.8378109452736319,0,1,0,0,0,1,0,0,0,0,0,0
0,0,0.6823529411764706,0,0,1,1,1,0,0,0.6154228855721392,2,1,1,0,0,1,0,0,0,0,0,1
0,0,0.2588235294117647,0,0,0,0,0,0,1,0.6164179104477612,1,1,0,0,0,1,0,0,0,0,0,1
0,0,0.3058823529411765,1,1,1,1,1,0,1,0.7950248756218906,0,1,0,0,0,1,0,0,0,0,0,1
0,1,0.2705882352941176,0,1,1,1,1,0,1,0.9422885572139303,1,1,0,1,0,0,0,0,0,0,0,0
0,0,0.2705882352941176,0,0,0,0,1,0,0,0.5238805970149254,0,1,0,1,0,1,0,0,0,0,0,1
1,0,0.3176470588235294,1,0,0,1,1,0,1,0.8119402985074626,0,1,0,0,0,1,0,0,0,0,0,0
0,1,0.188235294117647,0,0,0,0,1,0,1,0.5597014925373134,2,1,0,0,0,1,0,0,0,0,0,0
4,1,0.0470588235294117,0,1,1,1,0,0,1,0.9044776119402984,1,1,0,0,0,1,0,0,1,0,0,0
1,1,0.3529411764705882,0,0,1,0,1,0,1,0.4671641791044776,0,1,1,0,1,0,0,0,0,0,0,0
0,0,0.1176470588235294,0,0,0,0,1,0,1,0.5303482587064676,0,1,0,1,0,1,0,0,0,0,0,1
3,1,0.8588235294117647,1,0,1,0,1,0,0,0.7527363184079602,0,1,0,0,0,1,0,0,1,0,0,0
0,0,0.0941176470588235,0,0,1,0,1,0,1,0.3034825870646766,1,1,0,0,1,0,0,0,0,0,0,0
0,1,0.2352941176470588,0,0,0,0,0,0,1,0.6706467661691543,0,1,0,0,0,1,0,0,0,0,0,1
0,1,0.1411764705882353,0,1,1,0,1,0,1,0.8800995024875623,1,1,0,0,0,1,0,0,0,0,0,0
0,0,0.0588235294117647,0,0,0,0,1,0,1,0.0686567164179104,0,1,0,0,1,0,0,0,0,0,0,1
3,1,0.8352941176470589,0,1,1,1,1,1,0,0.9164179104477612,0,1,0,0,0,1,0,0,1,0,0,0
3,1,0.5529411764705883,1,1,0,0,1,1,1,0.845771144278607,0,1,1,0,0,1,0,0,1,0,0,0
0,0,0.1294117647058823,1,0,0,0,1,0,1,0.2940298507462686,0,1,0,0,1,0,0,0,0,0,0,1
1,1,0.0235294117647058,0,0,1,0,1,0,1,0.799502487562189,0,1,1,0,0,1,0,0,0,1,0,0
1,0,0.1294117647058823,0,0,0,0,1,0,1,0.518905472636816,0,1,0,0,0,1,0,0,0,0,0,0
0,0,0.2235294117647058,0,0,0,0,1,0,0,0.2756218905472637,0,1,0,1,0,0,0,0,0,0,0,1
0,0,0.0470588235294117,0,0,1,0,1,0,1,0.6696517412935323,1,1,1,0,0,1,0,0,0,0,0,1
2,0,0.0470588235294117,0,0,0,0,0,0,1,0.517910447761194,2,1,0,0,0,1,0,0,0,1,0,0
2,1,0.8588235294117647,1,0,1,0,1,1,1,0.8502487562189055,1,1,0,1,0,1,0,0,0,1,0,0
0,0,0.5411764705882353,0,0,0,0,1,0,1,0.6975124378109452,0,1,0,0,0,1,0,0,0,0,0,0
0,0,0.8941176470588235,0,0,1,0,1,0,1,0.7557213930348259,0,1,0,0,0,1,0,0,0,0,0,1
0,0,0.1176470588235294,0,1,0,0,1,0,1,0.7761194029850746,1,1,0,0,0,1,0,0,0,0,0,1
0,0,0.3176470588235294,0,0,0,0,1,0,1,0.5218905472636816,1,1,0,0,0,0,0,0,0,0,0,1
2,0,0.0588235294117647,0,1,0,1,0,1,0,0.1522388059701492,1,1,0,1,0,0,0,0,1,0,0,0
3,1,0.0705882352941176,1,1,1,0,1,2,1,0.9422885572139303,0,1,0,0,0,1,0,0,0,0,0,0
0,0,0.3411764705882353,0,0,0,0,1,0,0,0.1756218905472636,0,1,0,0,0,0,0,0,0,0,0,1
2,1,1.0,0,0,1,0,1,0,1,0.8059701492537313,0,1,0,0,0,1,0,0,0,1,0,0
0,1,0.4823529411764706,1,0,0,1,1,0,1,0.8467661691542289,0,1,0,0,0,1,0,0,0,0,0,1
1,1,0.0588235294117647,0,1,0,0,1,0,1,0.7139303482587065,0,1,1,0,0,1,0,0,0,0,0,0
1,1,0.2823529411764706,1,1,0,0,1,1,0,0.8741293532338307,0,1,0,0,0,1,0,0,0,1,0,0
0,0,0.8117647058823529,0,1,0,1,1,0,1,0.707462686567164,2,1,0,0,0,1,0,0,0,0,0,1
0,1,0.2235294117647058,0,0,0,0,0,0,1,0.5860696517412936,2,1,0,0,0,1,0,0,0,0,0,0
0,0,0.1058823529411764,0,0,0,0,1,0,1,0.1691542288557214,1,1,0,0,1,0,0,0,0,0,0,0
0,0,0.8941176470588235,0,1,0,0,1,0,1,0.3014925373134328,1,1,0,0,1,0,0,0,0,0,0,0
3,1,0.2823529411764706,0,1,0,0,1,0,1,0.7975124378109453,1,1,1,0,0,1,0,0,0,0,0,0
0,1,0.2705882352941176,0,0,1,0,1,0,1,0.618905472636816,0,1,0,0,0,1,0,0,0,0,0,0
2,0,0.0705882352941176,0,0,1,1,0,0,1,0.3681592039800995,2,1,0,0,1,0,0,0,0,1,0,0
0,0,0.8352941176470589,1,0,0,1,1,0,1,0.3601990049751243,0,1,0,0,0,0,0,0,0,0,0,0
2,1,0.2470588235294117,0,0,0,0,1,0,0,0.5681592039800994,2,1,1,0,0,1,0,0,0,1,0,0
0,0,0.0235294117647058,1,0,0,0,1,0,1,0.5716417910447761,0,1,0,0,0,0,0,0,0,0,0,0
0,1,0.4941176470588235,0,0,0,0,1,0,1,0.5572139303482587,0,1,0,1,0,1,0,0,0,0,0,0
0,0,0.0,0,0,0,0,0,0,0,0.0114427860696517,1,1,0,1,0,0,1,0,0,0,0,0
0,1,0.2,0,0,0,0,1,0,1,0.6472636815920397,1,1,0,0,0,1,0,0,0,0,0,0
0,0,0.0823529411764705,0,0,0,0,1,0,1,0.6154228855721392,0,1,0,0,0,1,0,0,0,0,0,0
1,1,0.0,0,0,0,0,0,1,0,0.0701492537313432,2,1,0,0,0,0,1,0,0,1,0,0
0,1,0.1764705882352941,1,0,0,0,0,0,0,0.7950248756218906,0,1,0,1,0,1,0,0,0,0,0,0
3,1,0.0352941176470588,1,1,0,0,1,0,1,0.7507462686567165,0,1,0,0,0,1,0,0,0,0,0,0
1,1,0.0588235294117647,0,0,1,1,1,1,1,0.6343283582089552,0,1,1,0,1,0,0,0,0,0,0,0
4,1,0.188235294117647,0,1,1,0,1,0,1,0.7711442786069651,1,1,0,0,0,1,0,0,0,0,0,0
2,1,0.2588235294117647,0,0,0,0,1,0,1,0.754228855721393,2,1,1,0,0,1,0,0,0,1,0,0
0,0,0.1411764705882353,0,0,0,0,1,0,1,0.36318407960199,2,1,0,1,1,0,0,0,0,0,0,0
0,1,0.3176470588235294,0,0,0,0,1,0,1,0.7597014925373133,0,1,0,0,0,1,0,0,0,0,0,0
0,0,0.3529411764705882,1,0,0,1,1,0,1,0.1616915422885572,0,1,0,0,0,0,0,0,0,0,0,0
4,1,0.2823529411764706,0,1,1,0,1,0,1,0.8686567164179103,0,1,0,0,0,1,0,0,0,0,0,0
2,0,0.2823529411764706,0,0,1,0,0,0,0,0.117910447761194,2,1,1,0,1,0,0,0,0,0,0,0
0,0,0.2705882352941176,0,0,0,0,1,0,1,0.517910447761194,2,1,0,0,0,1,0,0,0,0,1,0
0,1,0.8117647058823529,0,1,0,0,1,0,1,0.6164179104477612,2,1,0,1,0,1,0,0,0,0,0,1
4,1,0.1294117647058823,1,0,0,1,1,1,1,0.7572139303482587,0,1,1,0,0,1,0,1,0,0,0,0
0,0,0.2470588235294117,0,0,0,0,1,0,1,0.2621890547263681,1,1,0,0,1,0,0,0,0,0,0,1
0,0,0.0,0,0,0,0,0,0,1,0.0134328358208955,1,1,1,0,0,0,1,0,0,0,0,1
0,0,1.0,0,0,0,0,1,0,0,0.5218905472636816,0,1,1,0,0,1,0,0,0,0,0,0
0,0,0.6,0,0,0,1,1,0,1,0.6621890547263681,2,1,0,0,0,1,0,0,0,0,0,1
3,0,0.6,0,1,1,1,1,1,1,0.86318407960199,1,1,0,0,0,1,0,0,0,0,0,0
1,1,0.0823529411764705,1,0,0,0,1,0,1,0.3601990049751243,0,1,0,0,1,0,0,0,0,0,1,0
3,0,0.2705882352941176,0,0,1,0,1,0,1,0.6671641791044776,1,1,0,0,0,0,0,0,0,0,0,0
2,1,0.3529411764705882,0,0,0,0,0,0,1,0.6477611940298507,1,1,0,0,0,1,0,0,0,0,0,0
1,0,0.3058823529411765,0,1,1,0,1,0,1,0.1517412935323382,1,1,1,0,1,0,0,0,0,0,1,0
1,0,0.2705882352941176,0,0,0,0,1,0,1,0.717412935323383,0,1,0,0,0,1,0,0,0,0,0,0
0,0,0.611764705882353,0,0,0,0,1,0,1,0.7213930348258706,2,1,0,0,0,1,0,0,0,0,0,1
0,1,0.2352941176470588,0,1,0,0,1,0,0,0.7099502487562188,0,1,1,0,0,1,0,0,0,0,0,1
0,0,0.6,0,0,1,0,1,0,1,0.308457711442786,2,1,0,0,1,0,0,0,0,0,0,1
0,0,0.0,0,0,0,0,0,0,0,0.0149253731343283,2,1,1,0,0,0,1,0,0,0,0,0
1,1,0.2,1,1,0,0,0,0,1,0.7651741293532338,2,1,0,0,0,1,0,0,0,0,1,0
1,1,0.2235294117647058,1,0,0,0,1,0,1,0.8268656716417909,0,1,0,0,0,1,0,0,0,0,1,0
0,0,0.2235294117647058,0,0,0,0,1,0,1,0.5154228855721392,0,1,1,0,0,1,0,0,0,0,0,0
0,1,0.3529411764705882,0,0,0,0,1,0,1,0.5611940298507463,0,1,0,0,0,1,0,0,0,0,0,0
0,1,0.1176470588235294,0,0,0,0,1,0,0,0.3199004975124377,0,1,1,0,0,0,0,0,0,0,0,0
0,1,0.2117647058823529,1,0,0,0,1,0,1,0.6109452736318408,0,1,1,0,0,1,0,0,0,0,0,0
0,1,0.0823529411764705,0,1,0,0,0,0,1,0.6019900497512437,1,1,0,0,0,1,0,0,0,0,0,0
0,1,0.1647058823529411,0,0,0,0,1,0,1,0.3169154228855721,1,1,1,0,1,0,0,0,0,0,0,0
0,0,0.6,0,0,1,0,1,0,0,0.5786069651741294,0,1,0,0,0,1,0,0,0,0,0,1
0,0,0.8588235294117647,0,0,1,1,1,0,1,0.800497512437811,2,1,0,0,0,1,0,0,0,0,0,1
1,0,0.1529411764705882,0,0,0,0,1,1,1,0.7149253731343282,2,1,0,0,0,1,0,0,0,0,0,0
0,1,0.3058823529411765,0,0,0,0,0,0,0,0.3313432835820895,1,1,0,0,1,0,0,0,0,0,1,0
0,1,0.2235294117647058,0,0,0,0,1,0,1,0.7621890547263681,2,1,0,0,0,1,0,0,0,0,0,1
0,1,0.0705882352941176,0,0,0,0,1,0,1,0.6711442786069651,1,1,0,0,0,1,0,0,0,0,0,0
0,0,0.3529411764705882,0,0,0,0,1,0,0,0.2601990049751243,1,1,1,0,1,0,0,0,0,0,0,1
0,0,0.2352941176470588,0,0,0,0,0,0,1,0.2616915422885572,1,1,0,0,0,0,0,0,0,0,0,1
2,0,0.2705882352941176,1,0,0,1,1,0,0,0.1706467661691542,0,1,0,0,1,0,0,0,0,0,0,0
0,1,0.1058823529411764,0,0,0,0,1,0,0,0.7701492537313434,1,1,1,0,0,1,0,0,0,0,0,1
0,0,0.0,0,0,0,0,0,0,0,0.026865671641791,0,1,1,0,0,0,1,0,0,0,0,0
0,0,0.0,0,0,0,0,0,0,0,0.0149253731343283,1,1,0,0,0,0,1,0,0,0,1,0
1,1,0.1529411764705882,0,0,0,0,1,0,1,0.7393034825870646,2,1,0,0,0,1,0,0,0,0,1,0
0,1,0.6823529411764706,0,0,0,0,1,0,1,0.6676616915422885,1,1,0,0,0,1,0,0,0,0,0,1
1,0,0.2470588235294117,1,1,1,1,1,1,0,0.5577114427860697,0,1,1,0,1,0,0,0,0,0,0,0
0,0,0.2117647058823529,0,0,1,1,1,0,1,0.7945273631840796,0,1,0,0,0,1,0,0,0,0,0,1
3,1,0.3294117647058823,1,1,0,1,1,2,1,0.909452736318408,0,1,0,0,0,1,0,0,0,0,0,0
0,1,0.3529411764705882,0,0,1,0,0,0,1,0.8228855721393035,0,1,0,0,0,0,0,0,0,0,0,1
0,0,0.4823529411764706,0,0,1,0,1,0,1,0.7626865671641792,0,1,0,0,0,1,0,0,0,0,1,0
0,0,0.1764705882352941,0,0,0,0,1,1,0,0.0582089552238805,1,1,0,0,1,0,0,0,0,0,0,1
4,1,1.0,0,1,0,1,1,1,1,0.8537313432835821,1,1,0,0,0,1,0,1,0,0,0,0
0,0,0.1176470588235294,0,0,1,1,1,0,1,0.6975124378109452,1,1,1,0,0,1,0,0,0,0,0,1
1,0,0.1764705882352941,1,0,0,0,1,0,0,0.7601990049751244,0,1,1,0,0,1,0,0,0,0,0,0
2,1,0.6588235294117647,1,1,1,1,1,0,0,0.6134328358208956,0,1,1,0,0,0,0,0,0,0,0,0
0,0,0.0,0,0,0,0,0,0,0,0.0223880597014925,1,1,1,0,0,0,1,0,0,0,0,1
0,0,0.188235294117647,0,0,0,0,1,0,1,0.6338308457711442,0,1,0,0,0,1,0,0,0,0,0,1
0,0,0.3294117647058823,0,0,0,0,0,0,1,0.508457711442786,0,1,0,0,0,1,0,0,0,0,0,1
0,0,0.2823529411764706,0,0,0,0,1,0,1,0.7248756218905472,1,1,0,0,0,1,0,0,0,0,0,0
0,1,0.4941176470588235,0,0,0,0,1,0,1,0.6751243781094527,0,1,0,0,0,1,0,0,0,0,1,0
